,appid,name,release_date,yrs_released,winter,spring,summer,fall,achievements,average_playtime,median_playtime,price,avg_owners,revenue,total_ratings,perc_pos_ratings,tags_per_game,multi,co-op,cont_supp,steam_achiev,steam_tc,steam_cloud,indie,action,adventure,casual,strategy,simulation,rpg,puzzle,2d,great_soundtrack,atmospheric,vr,difficult,story_rich,free_to_play,anime,horror,platformer,pixel_graphics,violent
23447,893490,Team A.R.G. Anthology,2018-07-30,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,2,1.0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23451,893570,Short Life,2018-11-14,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,22,0.5909090909090909,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23476,894340,Beat the Song,2018-08-28,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,13,0.46153846153846156,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23517,895670,Armajet,2018-09-25,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,122,0.819672131147541,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23535,896170,My Fox Sister|我的妖狐妹妹,2019-02-04,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,19,0.8947368421052632,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23593,898080,everybody's sad,2019-02-05,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,42,0.8809523809523809,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23596,898160,Hotel Remorse,2018-07-27,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,103,0.7669902912621359,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23703,904820,VR Jogger,2018-08-17,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,14,0.5714285714285714,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23729,905460,Nutrients for Life,2018-09-14,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,3,1.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23804,908010,Farjob,2018-08-21,1,0,0,1,0,7,0,0,0.0,10000.0,0.0,3,1.0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23850,909900,悪梦er-mo,2018-08-21,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,7,0.2857142857142857,5,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23924,912730,Gamble of Gods,2018-11-09,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,4,0.75,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23956,913600,Galactic Lander,2018-10-04,1,0,0,0,1,20,0,0,0.0,10000.0,0.0,59,0.9322033898305084,11,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23961,913690,Me Smart Orc,2018-08-28,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,4,1.0,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23980,914160,Zup! Arena,2018-12-20,1,1,0,0,0,34,0,0,0.0,10000.0,0.0,40,0.575,15,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23996,914430,Pro Office Calculator,2018-09-05,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,26,0.9615384615384616,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24016,915190,Cartoony Cars 2,2018-11-09,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,6,1.0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24075,917220,Trigger Finger,2018-12-14,1,1,0,0,0,24,0,0,0.0,10000.0,0.0,2,1.0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24076,917240,Heavy Dreams,2018-09-01,1,0,0,0,1,6,0,0,0.0,35000.0,0.0,148,0.3716216216216216,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24127,919170,Dude Cops,2018-09-05,1,0,0,0,1,8,0,0,0.0,10000.0,0.0,19,0.7894736842105263,3,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24143,920500,Construction Charlie,2018-09-09,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,3,0.6666666666666666,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24151,920670,What would people say?,2018-09-14,1,0,0,0,1,4,0,0,0.0,10000.0,0.0,15,0.2,11,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24172,921520,Puppy Chef Academy,2018-09-07,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,5,0.8,16,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
24176,921700,Crashphalt,2018-10-11,1,0,0,0,1,10,0,0,0.0,10000.0,0.0,8,0.875,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24187,922080,Shards the Deckbuilder,2018-12-04,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,25,0.6,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24209,922880,Siberian Dawn,2018-09-20,1,0,0,0,1,27,0,0,0.0,10000.0,0.0,8,0.375,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24211,923030,Rocket Swords,2018-09-10,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,4,0.75,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24225,923500,Metanormal,2018-09-12,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,7,0.7142857142857143,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24249,924540,NEVERMORE,2019-04-23,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,30,0.7333333333333333,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24302,926720,Kyiv: from dusk till dawn with Lenovo Explorer,2018-09-14,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,6,0.8333333333333334,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24315,927850,Corrupt,2018-09-14,1,0,0,0,1,19,0,0,0.0,10000.0,0.0,13,0.8461538461538461,5,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24412,931140,Epic Game Theory,2018-10-03,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,5,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24459,932800,Letzte Worte VR,2019-01-30,0,1,0,0,0,17,0,0,0.0,10000.0,0.0,14,0.9285714285714286,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24477,933250,Shining Orb Prequel,2018-11-05,1,0,0,0,1,6,0,0,0.0,10000.0,0.0,5,0.8,4,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24508,934500,StoneDefence,2019-01-10,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,6,0.3333333333333333,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24512,934580,Hell Wedding 夜嫁,2019-01-31,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,118,0.9915254237288136,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24527,935110,The Desert's Rose,2018-09-26,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,6,0.5,5,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24637,938660,Achtung die Kugel!,2018-10-11,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,3,0.3333333333333333,3,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24729,942320,Halzae: Heroes of Divinity,2019-03-15,0,0,1,0,0,8,0,0,0.0,10000.0,0.0,15,0.6666666666666666,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24734,942600,Temporality,2018-11-12,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,57,0.8771929824561403,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
24740,943010,Rapid Fire,2018-12-09,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,14,1.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24781,944610,Automobiels and the Eisenhower Hiway System the Game,2018-11-01,1,0,0,0,1,7,0,0,0.0,10000.0,0.0,5,0.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24786,944730,Trends,2019-01-07,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,2,1.0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24810,945850,Hunter's Trial: The fight never ends,2018-12-12,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,5,0.4,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24811,945880,Beer'em Up,2018-11-09,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,7,0.5714285714285714,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24814,945920,Long Arm of the Law,2018-11-29,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,15,0.9333333333333333,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24836,946690,RPGGAME,2018-10-25,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,5,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24844,947120,Where The Water Tastes Like Wine: Fireside Chats,2018-11-15,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,22,0.8636363636363636,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24859,947580,Expedition Oregon,2018-11-07,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,3,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24872,948420,EXAPUNKS: TEC Redshift Player,2018-09-25,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,5,1.0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24883,948840,死亡投票_Death Voting Game,2018-10-14,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,13,0.7692307692307693,5,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24887,949050,Virtual Villagers Origins 2,2018-10-26,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,23,0.5217391304347826,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24888,949060,Love Thyself - A Horatio Story,2019-04-01,0,0,1,0,0,8,0,0,0.0,10000.0,0.0,82,0.9878048780487805,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24894,949370,Cateau,2018-10-17,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,64,0.984375,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24896,949390,Puppet Blaster,2018-10-16,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,12,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24897,949420,The Energy Lab,2019-01-01,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,23,0.6521739130434783,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24926,950250,Halfway Home,2018-11-04,1,0,0,0,1,16,0,0,0.0,10000.0,0.0,5,0.8,3,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24930,950380,Hang Up,2018-10-16,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,15,0.8,11,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24968,951690,Surge,2018-12-04,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,4,0.75,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25031,954350,NOLO HOME,2019-03-22,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,4,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25124,958650,Strange Encounter,2018-11-09,1,0,0,0,1,7,0,0,0.0,10000.0,0.0,15,0.8666666666666667,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25137,959170,John:Condemned,2018-10-31,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,9,0.6666666666666666,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25218,962380,HOT FIT!,2018-11-30,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,35,0.8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25238,963210,Another Sight - Hodge's Journey,2018-11-14,1,0,0,0,1,0,0,0,0.0,35000.0,0.0,38,0.6842105263157895,14,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
25255,963910,They That Feast,2018-12-28,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,20,0.45,18,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
25267,964180,Late'O'Clock,2018-11-09,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,16,0.75,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25288,965080,江湖求生 Ganghood Survival,2018-11-12,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,140,0.6214285714285714,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25313,965940,Qu-tros,2018-11-26,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,7,0.5714285714285714,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25318,966160,Seek Love,2018-11-21,1,0,0,0,1,9,0,0,0.0,10000.0,0.0,14,0.6428571428571429,4,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25324,966420,Hell Breaker,2018-12-18,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,4,0.75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25369,968500,A Bewitching Revolution,2019-04-09,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,26,0.9615384615384616,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25386,969240,Siam Twinstick,2018-11-15,1,0,0,0,1,8,0,0,0.0,10000.0,0.0,3,1.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25423,970980,VR INTERACTIVE TRAILER: Runes,2018-11-08,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,6,1.0,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25454,972560,Termite,2018-12-10,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,13,0.7692307692307693,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25455,972600,Block Pooper 9,2018-12-04,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,6,1.0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25460,972890,RideOp - VR Thrill Ride Experience,2018-11-29,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,29,0.7586206896551724,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25481,974010,Zero spring episode 2,2018-11-29,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,2,0.5,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25499,974830,The Art Theft by Jay Doherty,2018-12-03,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,13,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25500,974840,A Show of Kindness,2018-11-15,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,16,1.0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25562,976980,The Great Emu War,2018-12-11,1,1,0,0,0,7,0,0,0.0,10000.0,0.0,11,0.6363636363636364,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25618,978910,Necro Defense,2019-01-25,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,3,0.3333333333333333,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25623,979060,Bloons Adventure Time TD,2019-01-16,0,1,0,0,0,71,0,0,0.0,35000.0,0.0,112,0.7053571428571429,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25626,979100,Experience: Colorblindness,2018-11-27,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,18,0.9444444444444444,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25647,979760,PASKA BATTLE STYLE!,2018-12-17,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,3,0.6666666666666666,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25667,980950,Crome: Before Purgatory,2019-01-29,0,1,0,0,0,9,0,0,0.0,10000.0,0.0,14,0.9285714285714286,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25691,982010,ZDF History 360° – Tempelhof,2018-12-08,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,10,0.3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25755,984570,Chess Sphere,2018-12-07,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,9,0.8888888888888888,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25850,989190,Slay All Goblins,2019-01-15,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,9,0.5555555555555556,4,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25872,990720,Bookend,2019-03-06,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,13,0.8461538461538461,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25906,992490,iVRy Driver for SteamVR,2019-01-24,0,1,0,0,0,0,0,0,0.0,35000.0,0.0,19,0.9473684210526315,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25907,992520,Meadow Fun!!,2019-01-07,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,4,1.0,3,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25915,992790,Switch & Ditch,2019-01-09,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,7,0.8571428571428571,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25956,994590,Pixel Fish,2019-01-07,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,2,1.0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25957,994610,RelayCars,2019-03-06,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,3,1.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26029,998820,Cortex,2018-12-28,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,5,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26044,999560,Fragile Equilibrium,2019-01-04,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,9,0.8888888888888888,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26062,1000860,Allspace,2019-01-22,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,32,0.75,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26076,1001550,In Orbit,2019-01-18,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,5,0.6,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26102,1002600,Temple of Pizza,2019-01-13,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,4,0.75,4,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26107,1002690,Hand of Horzasha,2019-01-30,0,1,0,0,0,48,0,0,0.0,10000.0,0.0,4,1.0,4,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26125,1003400,The Lord of the Rings: Journeys in Middle-earth,2019-04-18,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,22,0.7727272727272727,4,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26185,1006730,Cantrip Cafe,2019-02-14,0,1,0,0,0,13,0,0,0.0,10000.0,0.0,5,1.0,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26200,1007360,SZEN,2019-01-30,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,3,1.0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26209,1007820,Brawl,2019-01-20,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,6,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26302,1011960,Arena of Shaelo,2019-02-15,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,3,1.0,4,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26306,1012240,旅燕归航 Swallow Homing,2019-02-13,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,142,0.9859154929577465,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26320,1012940,Seance: The Unquiet (Demo 2),2019-01-28,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,11,1.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26354,1014350,Once A Stray,2019-01-28,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,4,1.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26364,1014550,One Synth,2019-02-16,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,19,1.0,4,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26398,1016110,Self-Reliance 自我性赖,2019-02-07,0,1,0,0,0,0,0,0,0.0,35000.0,0.0,399,0.8872180451127819,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26413,1017080,RWBY Deckbuilding Game,2019-02-14,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,77,0.7012987012987013,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26442,1018730,Tobit,2019-02-14,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,6,0.5,3,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26471,1020410,Narco Strike,2019-03-28,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,10,0.6,7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26507,1022180,And I Must Scream,2019-03-04,0,0,1,0,0,1,0,0,0.0,10000.0,0.0,6,0.6666666666666666,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26542,1024250,Firon,2019-03-01,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,2,0.5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26555,1024790,Kare wa Kanojo,2019-03-27,0,0,1,0,0,20,0,0,0.0,10000.0,0.0,3,1.0,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26610,1027990,Antenna Dilemma,2019-04-24,0,0,1,0,0,10,0,0,0.0,10000.0,0.0,16,0.9375,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26644,1029110,Trash Time,2019-03-08,0,0,1,0,0,5,0,0,0.0,10000.0,0.0,20,1.0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26660,1029970,Dig Deep,2019-03-08,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,28,1.0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26671,1030730,VIP Shuttle,2019-04-11,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,5,0.4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
