,appid,name,release_date,yrs_released,winter,spring,summer,fall,achievements,average_playtime,median_playtime,price,avg_owners,revenue,total_ratings,perc_pos_ratings,tags_per_game,multi,co-op,cont_supp,steam_achiev,steam_tc,steam_cloud,indie,action,adventure,casual,strategy,simulation,rpg,puzzle,2d,great_soundtrack,atmospheric,vr,difficult,story_rich,free_to_play,anime,horror,platformer,pixel_graphics,violent
3738,318020,Act of Aggression - Reboot Edition,2015-09-02,4,0,0,0,1,85,1416,2603,23.99,150000.0,3598499.9999999995,2165,0.6138568129330254,11,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739,318090,DICETINY: The Lord of the Dice,2016-07-21,3,0,0,1,0,29,0,0,3.99,10000.0,39900.0,215,0.6883720930232559,16,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,318100,AXYOS,2018-08-01,1,0,0,1,0,21,320,320,3.99,350000.0,1396500.0,2078,0.5153994225216555,9,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,318130,Doom & Destiny,2015-03-18,4,0,1,0,0,44,0,0,6.99,75000.0,524250.0,1634,0.966952264381885,13,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3742,318220,Enforcer: Police Crime Action,2014-10-24,5,0,0,0,1,0,150,150,14.99,150000.0,2248500.0,2147,0.4788076385654402,13,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743,318230,Convoy,2015-04-21,4,0,1,0,0,29,77,77,9.99,150000.0,1498500.0,1025,0.7931707317073171,20,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
3744,318260,Supreme: Pizza Empire,2015-01-09,4,1,0,0,0,10,0,0,6.99,10000.0,69900.0,103,0.6796116504854369,5,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745,318300,Phineas and Ferb: New Inventions,2015-02-24,4,1,0,0,0,0,0,0,15.49,10000.0,154900.0,12,0.4166666666666667,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3746,318310,Choice of the Deathless,2014-08-29,5,0,0,1,0,32,0,0,3.99,35000.0,139650.0,314,0.9299363057324841,6,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,318330,Mecha Ace,2014-12-05,5,1,0,0,0,29,0,0,4.79,10000.0,47900.0,117,0.8803418803418803,7,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,318350,Disney Fairies: Tinker Bell's Adventure,2014-10-06,5,0,0,0,1,0,0,0,15.49,10000.0,154900.0,31,0.5161290322580645,7,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,318430,Squishy the Suicidal Pig,2014-10-23,5,0,0,0,1,11,52,54,4.79,350000.0,1676500.0,3567,0.8404821979254276,14,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
3750,318440,Cubesis,2014-08-22,5,0,0,1,0,8,0,0,3.99,10000.0,39900.0,43,0.5348837209302325,3,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,318480,Burnstar,2015-03-18,4,0,1,0,0,24,0,0,3.99,10000.0,39900.0,44,0.9318181818181818,8,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3752,318530,Wings of Vi,2014-11-28,5,0,0,0,1,40,143,143,10.99,75000.0,824250.0,982,0.8411405295315683,18,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
3753,318560,Unlimited Escape 2,2015-04-22,4,0,1,0,0,0,0,0,3.99,10000.0,39900.0,6,0.16666666666666666,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,318570,Hunters Of The Dead,2014-09-04,5,0,0,0,1,0,0,0,3.99,10000.0,39900.0,134,0.6417910447761194,11,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3755,318600,The Flame in the Flood,2016-02-24,3,1,0,0,0,36,125,125,14.99,750000.0,11242500.0,4751,0.7602609976846979,20,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
3756,318650,SunAge: Battle for Elysium,2014-12-15,5,1,0,0,0,15,0,0,10.99,10000.0,109900.0,108,0.6296296296296297,7,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,318660,Moorhuhn / Crazy Chicken Tales,2014-09-30,5,0,0,0,1,0,0,0,1.69,10000.0,16900.0,15,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,318680,History in Letters - The Eternal Alchemist,2015-12-08,4,1,0,0,0,28,0,0,5.79,10000.0,57900.0,6,0.6666666666666666,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,318690,Cargo 3,2014-12-08,5,1,0,0,0,0,0,0,3.99,10000.0,39900.0,193,0.41968911917098445,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3760,318740,Disney The Princess and the Frog,2014-10-06,5,0,0,0,1,0,0,0,15.49,10000.0,154900.0,14,0.7857142857142857,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,318860,Malebolgia,2015-05-06,4,0,1,0,0,6,0,0,8.99,35000.0,314650.0,110,0.6363636363636364,5,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3762,318950,Disney Tangled,2014-10-06,5,0,0,0,1,0,0,0,15.49,10000.0,154900.0,30,0.5666666666666667,4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,318970,StarCrawlers,2017-05-23,2,0,1,0,0,41,0,0,14.99,35000.0,524650.0,493,0.8539553752535497,15,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3764,319050,Chaos Reborn,2015-10-26,4,0,0,0,1,34,0,0,6.99,75000.0,524250.0,963,0.7736240913811008,20,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,319080,Disney Princess: My Fairytale Adventure,2014-10-06,5,0,0,0,1,0,0,0,15.49,10000.0,154900.0,83,0.8554216867469879,13,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3766,319140,Xeodrifter™,2014-12-11,5,1,0,0,0,17,0,0,6.99,75000.0,524250.0,564,0.7340425531914894,9,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3767,319170,Disney G-Force,2014-10-06,5,0,0,0,1,0,0,0,15.49,10000.0,154900.0,102,0.9019607843137255,16,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3768,319180,Platypus II,2014-08-15,5,0,0,1,0,0,220,221,4.99,350000.0,1746500.0,522,0.6111111111111112,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,319210,Space Salvager,2014-11-25,5,0,0,0,1,0,0,0,4.99,10000.0,49900.0,23,0.391304347826087,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,319230,Gold Rush! Anniversary,2014-11-07,5,0,0,0,1,0,358,381,4.79,150000.0,718500.0,166,0.5903614457831325,4,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,319250,Magicmaker,2014-09-22,5,0,0,0,1,82,0,0,6.99,75000.0,524250.0,452,0.9070796460176991,20,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3772,319270,Great Permutator,2014-09-15,5,0,0,0,1,16,0,0,4.99,35000.0,174650.0,114,0.8771929824561403,6,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3773,319280,Yatagarasu Attack on Cataclysm,2015-07-07,4,0,0,1,0,0,0,0,10.99,10000.0,109900.0,243,0.7160493827160493,8,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
3774,319300,Trainz Trouble,2014-08-26,5,0,0,1,0,0,0,0,1.69,10000.0,16900.0,29,0.7931034482758621,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3775,319320,Time Mysteries 3: The Final Enigma,2014-09-11,5,0,0,0,1,11,0,0,6.99,75000.0,524250.0,307,0.8664495114006515,18,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
3776,319400,Disney Winnie the Pooh,2014-10-06,5,0,0,0,1,0,0,0,4.79,35000.0,167650.0,154,0.8896103896103896,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3777,319430,CHAOS - In the Darkness,2015-10-07,4,0,0,0,1,0,13,13,5.59,10000.0,55900.0,30,0.36666666666666664,11,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,319450,Chariot,2014-11-12,5,0,0,0,1,46,28,28,10.99,75000.0,824250.0,216,0.7962962962962963,10,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3779,319470,Ninja Pizza Girl,2015-09-30,4,0,0,0,1,28,318,318,4.99,150000.0,748500.0,262,0.8091603053435115,7,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3780,319480,Odallus: The Dark Call,2015-07-15,4,0,0,1,0,29,261,276,6.99,150000.0,1048500.0,881,0.8989784335981839,14,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
3781,319510,Five Nights at Freddy's,2014-08-19,5,0,0,1,0,0,474,615,3.99,750000.0,2992500.0,17963,0.8786950954740299,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3782,319550,The Collider,2014-09-15,5,0,0,0,1,24,0,0,1.99,35000.0,69650.0,942,0.8651804670912951,5,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,319560,Reprisal Universe,2014-09-15,5,0,0,0,1,0,14,14,4.99,35000.0,174650.0,361,0.7922437673130194,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3784,319570,Heroes of SoulCraft - Arcade MOBA,2015-07-20,4,0,0,1,0,17,11,21,0.0,350000.0,0.0,484,0.39462809917355374,8,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3785,319630,Life is Strange - Episode 1,2015-01-29,4,1,0,0,0,60,412,145,0.0,7500000.0,0.0,123130,0.9634857467717047,20,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3786,319730,GRANADO ESPADA,2017-02-23,2,1,0,0,0,0,3,3,0.0,150000.0,0.0,200,0.475,10,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
3787,319740,There Came an Echo,2015-02-24,4,1,0,0,0,16,0,0,10.99,35000.0,384650.0,335,0.7402985074626866,12,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3788,319760,Oh My Gore!,2016-10-20,3,0,0,0,1,39,0,0,1.69,10000.0,16900.0,173,0.884393063583815,9,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3789,319780,Airport Simulator 2015,2015-04-22,4,0,1,0,0,43,0,0,13.49,35000.0,472150.0,136,0.33088235294117646,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,319830,AX:EL - Air XenoDawn,2015-12-04,4,1,0,0,0,22,189,233,0.0,750000.0,0.0,964,0.7686721991701245,7,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3791,319850,Bridge Constructor Medieval,2014-09-15,5,0,0,0,1,14,48,48,6.99,75000.0,524250.0,353,0.8271954674220963,6,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3792,319910,Trine 3: The Artifacts of Power,2015-08-20,4,0,0,1,0,28,449,537,15.99,750000.0,11992500.0,5438,0.6655020228025009,20,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
3793,319970,The Detail,2014-10-28,5,0,0,0,1,55,289,289,2.09,150000.0,313500.0,546,0.7380952380952381,13,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
3794,320040,Moon Hunters,2016-03-10,3,0,1,0,0,47,794,794,11.39,150000.0,1708500.0,1898,0.768177028451001,20,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
3795,320090,This Starry Midnight We Make,2015-06-01,4,0,0,1,0,21,0,0,6.49,10000.0,64900.0,44,0.9090909090909091,4,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3796,320110,Train Town,2014-08-26,5,0,0,1,0,0,0,0,1.99,10000.0,19900.0,67,0.6119402985074627,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,320120,Meadowland,2014-10-22,5,0,0,0,1,14,0,0,2.79,10000.0,27900.0,46,0.5434782608695652,20,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
3798,320140,Absolute Drift,2015-07-29,4,0,0,1,0,20,145,195,8.99,150000.0,1348500.0,1898,0.8814541622760801,15,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3799,320150,Deadlings: Rotten Edition,2014-11-11,5,0,0,0,1,32,188,217,2.79,75000.0,209250.0,272,0.8272058823529411,6,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,320240,We Happy Few,2018-08-10,1,0,0,1,0,50,308,308,44.99,150000.0,6748500.0,4463,0.7013219807304504,20,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3801,320300,Car Mechanic Simulator 2015,2015-04-23,4,0,1,0,0,0,680,740,14.99,750000.0,11242500.0,9065,0.9087699944842802,20,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3802,320310,World Truck Racing,2014-09-16,5,0,0,0,1,0,0,0,2.99,10000.0,29900.000000000004,98,0.2857142857142857,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,320320,Darkstone,2014-09-25,5,0,0,0,1,0,27375,27375,3.99,75000.0,299250.0,216,0.7407407407407407,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,320330,Earthworms,2018-02-23,1,1,0,0,0,0,0,0,4.79,10000.0,47900.0,43,0.9302325581395349,20,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3805,320340,Cosmonautica,2015-07-31,4,0,0,1,0,31,196,196,6.99,150000.0,1048500.0,1001,0.5024975024975025,20,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3806,320400,Magnifico,2014-12-02,5,1,0,0,0,0,6,6,3.99,75000.0,299250.0,111,0.5765765765765766,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,320410,Near Impact,2014-09-16,5,0,0,0,1,0,0,0,6.99,10000.0,69900.0,5,0.4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,320430,Ascension: Deckbuilding Game,2014-12-16,5,1,0,0,0,70,0,0,6.99,35000.0,244650.0,414,0.7995169082125604,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,320520,Oscura: Lost Light,2015-02-24,4,1,0,0,0,7,0,0,5.19,35000.0,181650.0,111,0.6936936936936937,9,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3810,320540,Coffin Dodgers,2015-07-08,4,0,0,1,0,37,0,0,8.99,75000.0,674250.0,586,0.6962457337883959,8,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,320610,Questerium: Sinister Trinity HD Collector's Edition,2015-01-15,4,1,0,0,0,23,0,0,4.99,10000.0,49900.0,139,0.7841726618705036,8,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3812,320630,Season Match,2014-09-15,5,0,0,0,1,8,0,0,2.79,10000.0,27900.0,134,0.7611940298507462,4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,320650,Season Match 2,2014-10-10,5,0,0,0,1,9,0,0,2.79,35000.0,97650.0,73,0.5753424657534246,4,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3814,320670,Season Match 3 - Curse of the Witch Crow,2014-10-30,5,0,0,0,1,31,0,0,3.99,10000.0,39900.0,95,0.7789473684210526,5,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3815,320690,The Treasures of Montezuma 3,2014-10-16,5,0,0,0,1,0,0,0,2.79,10000.0,27900.0,202,0.6732673267326733,5,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3816,320760,Tokyo School Life,2015-02-12,4,1,0,0,0,0,404,404,10.99,35000.0,384650.0,621,0.9436392914653784,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3817,320790,Fabula Mortis,2014-10-27,5,0,0,0,1,0,0,0,5.79,35000.0,202650.0,71,0.4507042253521127,11,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3818,320820,Toren,2015-05-11,4,0,1,0,0,12,0,0,6.99,75000.0,524250.0,1077,0.6564531104921077,14,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
3819,320840,Wings! Remastered Edition,2014-10-17,5,0,0,0,1,12,0,0,12.99,35000.0,454650.0,329,0.7750759878419453,8,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,320970,IGT Slots Paradise Garden,2014-09-17,5,0,0,0,1,0,0,0,14.99,35000.0,524650.0,88,0.5909090909090909,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,321030,One Day For Ched,2014-09-12,5,0,0,0,1,0,0,0,2.79,75000.0,209250.0,259,0.4555984555984556,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,321060,Gender Bender DNA Twister Extreme,2015-11-23,4,0,0,0,1,0,0,0,18.99,10000.0,189899.99999999997,187,0.7272727272727273,14,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3823,321080,Pirate Hell,2014-11-07,5,0,0,0,1,0,0,0,4.79,10000.0,47900.0,15,0.5333333333333333,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3824,321150,Melissa K. and the Heart of Gold Collector's Edition,2014-09-19,5,0,0,0,1,26,182,212,7.99,350000.0,2796500.0,694,0.7190201729106628,7,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3825,321160,Timber Tennis: Versus,2018-11-08,1,0,0,0,1,15,0,0,1.69,10000.0,16900.0,29,0.5862068965517241,15,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3826,321190,Cho Dengeki Stryker All Ages Version,2014-09-19,5,0,0,0,1,0,359,359,26.99,10000.0,269900.0,92,0.9239130434782609,5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3827,321260,Wickland,2015-02-06,4,1,0,0,0,5,117,132,0.79,75000.0,59250.0,816,0.5416666666666666,8,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,321270,UNLOVED,2016-09-29,3,0,0,0,1,56,114,114,6.99,75000.0,524250.0,687,0.777292576419214,14,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3829,321290,Dandelion - Wishes brought to you -,2014-09-29,5,0,0,0,1,0,0,0,22.99,35000.0,804650.0,543,0.8821362799263351,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3830,321330,ENYO Arcade,2015-11-09,4,0,0,0,1,14,0,0,0.0,10000.0,0.0,63,0.7301587301587301,20,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
3831,321350,Fairspace,2015-10-21,4,0,0,0,1,38,0,0,6.19,10000.0,61900.00000000001,25,0.64,8,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,321360,Primal Carnage: Extinction,2015-04-03,4,0,1,0,0,43,166,209,9.99,350000.0,3496500.0,4021,0.7207162397413579,20,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3833,321370,Sign Motion,2014-10-24,5,0,0,0,1,15,0,0,6.99,10000.0,69900.0,82,0.6341463414634146,3,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3834,321390,Zone 22,2015-07-31,4,0,0,1,0,0,0,0,5.59,10000.0,55900.0,14,0.14285714285714285,7,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,321400,Supraball,2019-02-08,0,1,0,0,0,36,165,222,0.0,350000.0,0.0,2240,0.7633928571428571,14,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3836,321410,Command: Modern Air / Naval Operations WOTY,2014-09-26,5,0,0,0,1,0,0,0,60.99,35000.0,2134650.0,502,0.8446215139442231,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,321450,Aquadelic GT,2015-03-25,4,0,1,0,0,0,0,0,3.99,10000.0,39900.0,31,0.7741935483870968,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3838,321480,Sigils of Elohim,2014-10-13,5,0,0,0,1,0,17,29,0.0,350000.0,0.0,899,0.9210233592880979,6,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3839,321490,MotoGP™14 Compact,2014-11-21,5,0,0,0,1,15,0,0,3.99,10000.0,39900.0,57,0.3333333333333333,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,321560,The Sun and Moon,2014-11-14,5,0,0,0,1,13,0,0,4.99,35000.0,174650.0,141,0.8652482269503546,6,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3841,321600,The Flying Dutchman,2014-09-12,5,0,0,0,1,0,0,0,3.99,10000.0,39900.0,54,0.12962962962962962,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,321610,Demonlisher,2014-09-16,5,0,0,0,1,0,0,0,3.99,10000.0,39900.0,20,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,321660,Mining Industry Simulator,2014-11-28,5,0,0,0,1,49,0,0,6.99,10000.0,69900.0,64,0.28125,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,321710,Battle Of Europe,2014-09-18,5,0,0,0,1,0,0,0,6.99,10000.0,69900.0,14,0.7142857142857143,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,321800,Icewind Dale: Enhanced Edition,2014-10-30,5,0,0,0,1,50,202,202,14.99,150000.0,2248500.0,833,0.8523409363745498,20,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
3846,321830,Cavern Kings,2014-09-30,5,0,0,0,1,0,0,0,6.99,10000.0,69900.0,204,0.7450980392156863,7,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3847,321840,Rising Angels: Reborn,2014-09-12,5,0,0,0,1,0,53,80,0.0,150000.0,0.0,590,0.8033898305084746,14,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3848,321870,Silence of the Sleep,2014-10-01,5,0,0,0,1,0,217,217,3.99,150000.0,598500.0,519,0.7475915221579962,11,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
3849,321880,Aveyond 3-3: The Lost Orb,2015-01-16,4,1,0,0,0,0,0,0,6.99,10000.0,69900.0,15,0.8,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,321890,Aveyond 3-4: The Darkthrop Prophecy,2015-02-13,4,1,0,0,0,0,0,0,6.99,10000.0,69900.0,18,0.8888888888888888,5,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,321920,Schein,2014-10-09,5,0,0,0,1,21,551,551,5.49,150000.0,823500.0,259,0.7644787644787645,9,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3852,321940,Moorhuhn: Tiger and Chicken,2014-09-24,5,0,0,0,1,0,0,0,3.99,10000.0,39900.0,31,0.7096774193548387,3,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
